Session ID,First Token Time (ms),Other Token Times (ms),Total Time (ms)
a13417db-fa6d-4520-b8ac-2dce50657e5b,5137.47,1624.90;1827.69;1806.13;1833.89;1539.09;3637.90;1830.34;2899.33;1825.86;3624.12;1643.45;1692.24;13.18;12.16;95.51;180.36;215.54;13.79;162.62;286.80;30.72;11.98;121.79;267.75;15.91;1746.13;18.10;166.97;297.99;15.25;2952.40;5.97;1572.02;3.45;29.76;248.25;130.52;143.33;207.77;135.39;197.82;174.22;318.16;22.19;323.44;190.28;18.10;333.10;21.12;303.24;11.93;116.13;251.63;242.50;17.45;128.45;2016.57;17.58;12.59;4443.96;1593.23;38.28;6.03;1547.51;8.88;11.35;124.70;232.79;13.31;137.46;304.59;128.27;21.27;220.25;18.03;279.46;2020.64;21.52;16.77;171.54;210.73;31.88;1594.61;3.24;14.97;136.39;172.09;67.05;1789.32;20.65;1574.98;21.93;21.71;3083.81;8.70;4704.38;6275.81;11.45;28.92;3588.49;8.46;1987.14;2757.72;92.30;4.95;4750.53;6.34;2091.68;9.53;44.88;8.73;106.88;191.10;19.64;27.30;390.51;21.45;185.64;20.62;117.59;31.90;256.25;18.12;7.80;95.00;3390.32;18.29;11.73;128.68;3821.15;8.57;6.78;2212.81;18.99;10.45;109.20;315.74;15.51;540.53;100.08;294.52;9.68;168.44;252.06;131.31;25.35;210.08;23.40;266.44;194.48;20.40;4041.91;3001.45;4.23;3112.49;6.05;21.20;166.96;190.56,115728.12
fb41cfca-2814-461e-972b-6c2d0ec4b89e,1683.72,17.36;3470.06;3448.13;1788.94;1833.07;1557.39;3638.29;4.14;1844.39;4692.84;14.00;3623.71;3336.07;12.02;7.97;89.92;170.38;119.71;130.74;143.12;66.03;270.60;8.47;105.79;134.38;150.88;640.54;1141.54;145.20;225.48;97.97;218.69;2751.59;5.58;1566.77;9.72;23.33;248.36;253.11;20.72;331.56;11.70;197.77;395.28;96.16;22.87;326.48;184.54;20.70;331.78;22.66;298.76;16.38;116.30;304.20;186.24;20.83;128.67;2029.63;10.23;10.98;4442.94;1615.85;18.33;1549.45;2.94;7.75;132.44;142.65;90.07;130.12;258.23;66.97;149.49;178.38;60.09;145.27;2156.80;9.87;21.49;175.61;131.61;79.55;1608.82;18.36;10.07;144.27;158.28;80.29;120.40;1678.97;28.26;1573.05;6.98;1556.92;1545.87;1591.28;6851.38;2571.74;9.01;13.29;3583.24;1997.12;5.59;2753.84;88.27;4742.01;17.44;2095.22;4.19;9.28;49.68;106.34;67.26;144.05;24.11;392.63;22.33;74.33;132.18;36.23;113.26;241.59;25.21;13.79;96.47;3389.78;14.66;10.18;134.07;1967.94;1853.73;12.15;2215.62;4.98;23.12;110.69;315.45;15.94;534.52;107.73;292.93;9.63;168.14;156.93;226.35;25.24;153.58;57.10;156.18;133.40;214.67;4042.23;5.25;2995.53;7.72;3109.68;27.19;142.96;23.90;329.33;26.35;318.98,116089.67
4d333046-1b08-4941-a01d-71d2c693f086,6919.95,1792.14;1828.07;1556.29;3639.81;4.86;1843.21;4691.37;14.22;3627.14;3334.86;9.52;9.24;90.18;180.09;108.64;123.07;158.53;58.36;273.75;5.56;106.72;137.10;152.59;629.55;1149.67;144.25;223.59;97.26;219.91;2751.54;5.63;1567.72;9.12;24.24;248.31;251.32;21.15;330.57;12.68;198.86;405.73;87.59;21.59;323.93;190.83;17.15;335.40;18.62;304.31;9.28;116.43;307.86;188.37;14.63;128.93;2029.19;11.33;11.04;4440.79;1618.79;13.11;1553.20;3.20;8.05;133.68;142.29;91.30;127.13;258.32;67.04;151.73;178.02;59.88;143.47;2156.71;12.44;20.64;178.04;131.68;78.18;1606.40;18.29;10.30;145.88;156.80;82.58;122.56;1676.05;28.27;1573.68;5.91;1560.13;1547.13;1587.99;6850.96;2549.00;31.16;12.25;3585.29;1976.71;23.65;2752.62;92.91;4740.45;16.08;2096.05;3.68;8.88;50.47;107.79;65.22;144.63;22.91;396.09;20.39;72.17;133.86;35.21;114.33;243.42;22.39;11.43;100.18;3390.94;11.20;12.12;135.27;1966.69;1852.40;11.52;2216.26;6.04;22.02;112.48;316.90;14.06;534.32;106.39;293.34;9.45;170.33;158.69;225.53;25.34;158.99;49.99;156.72;133.02;215.30;4040.03;5.26;2998.57;4.66;3111.22;27.15;143.86;23.04;330.37;25.34;318.94;11.99,114710.68
c12cdcc1-5781-4141-8f16-3f3036e7d809,8581.71,1472.53;1274.57;7.80;1671.99;3468.24;1623.25;3619.53;1822.25;1565.39;3637.59;3.80;1844.37;4694.55;13.25;3623.89;1643.08;1701.99;6.44;93.31;11.64;180.50;219.08;10.08;162.52;288.15;29.76;112.17;21.24;268.69;14.97;1746.74;17.70;166.93;298.18;14.81;2952.74;7.47;1570.22;9.32;23.92;248.38;253.71;19.99;327.48;14.76;198.69;404.01;88.96;21.73;323.81;190.60;17.45;333.70;20.43;303.58;11.68;115.06;306.85;188.85;15.04;130.30;2027.68;10.74;11.90;4440.46;1618.91;12.41;1553.68;4.25;7.45;133.19;142.37;90.85;130.00;256.06;70.32;148.21;176.47;61.60;145.63;2154.59;12.21;20.96;177.11;130.88;79.23;1606.99;19.48;9.35;111.19;191.49;82.04;121.56;1677.21;28.32;1573.50;5.93;1559.99;1546.53;1588.71;6850.86;2548.68;31.93;9.67;3587.25;1976.29;24.82;2752.27;92.48;8.19;4746.80;2098.04;3.83;9.06;50.27;107.48;65.57;144.56;23.59;394.84;20.92;71.88;134.25;35.84;113.62;242.53;23.45;11.29;100.04;3390.55;11.15;12.80;134.76;1967.15;1853.58;10.56;2218.22;3.85;23.62;110.80;216.30;114.80;534.14;106.50;294.53;9.64;168.80;157.78;94.01;157.28;152.85;56.56;156.71;133.14;215.05;4041.61;5.15;2996.72;6.56;3109.86;27.19;2.46;164.56;329.93;25.65;319.09;4.78;328.73;15.57,128049.22
c8354da3-7008-44a3-90a6-5f16c6e1c7f6,4444.64,1593.26;25.77;18.52;1547.49;3.91;10.20;129.98;142.75;103.43;138.28;235.65;192.13;26.30;220.34;17.92;143.74;2156.37;11.99;21.29;176.61;129.60;112.98;1574.85;22.95;11.32;140.05;157.42;79.77;1790.06;9.62;29.51;1573.19;13.08;1552.12;1546.81;1589.17;6850.92;2560.25;27.85;1714.39;1883.59;1987.17;5.90;2751.81;97.24;4750.53;2.55;2095.46;3.52;10.74;48.87;106.96;191.09;19.56;27.31;390.60;20.44;186.69;20.49;117.73;30.98;257.24;17.92;6.11;96.69;3388.36;13.27;12.98;134.43;1965.90;1863.81;4.15;2213.98;10.07;17.87;112.16;313.19;18.04;540.55;100.09;293.60;9.52;169.54;157.76;221.80;29.19;210.01;17.99;138.70;325.34;22.74;4040.87;5.17;2997.33;3098.17;24.54;21.19;143.80;213.82;139.02;338.45;6.52;157.18;176.06;142.88;187.74;125.83,72313.10
82287b44-e343-411e-bbd4-9b859bfe6da6,5132.02,1878.10;1833.66;2896.46;1825.97;3624.50;1646.84;1688.20;12.73;11.96;96.18;180.57;219.21;9.94;162.33;289.01;29.36;10.88;122.12;268.97;14.60;1747.11;17.63;166.84;298.15;14.63;2954.04;4.36;1572.00;3.04;30.28;248.34;253.76;19.92;212.90;130.09;197.91;174.98;318.19;21.66;333.71;180.94;17.23;335.12;18.95;303.72;11.51;115.86;255.61;239.29;17.14;128.15;2017.04;16.74;15.35;4441.71;1594.35;37.53;5.66;1547.60;8.17;11.40;125.23;233.55;12.22;138.68;305.42;126.68;21.35;221.22;16.73;280.84;2019.40;21.14;16.88;172.79;209.95;31.85;1594.09;3.27;14.30;137.43;170.66;191.11;1667.80;19.26;1575.90;21.16;21.45;3085.48;7.75;4705.25;6275.13;17.97;21.98;3588.86;7.79;1988.08;2757.17;92.90;7.93;4746.60;2098.04;3.72;6.46;44.05;94.86;87.01;125.68;42.40;302.53;92.90;94.20;113.48;54.62;113.76;243.20;14.65;16.40;103.14;151.98;3238.85;17.75;10.66;130.24;3820.40;9.69;2219.24;3.71;14.42;99.80;236.45;100.39;548.70;84.56;148.93;167.51;152.99;183.71;93.72;157.47;158.90;50.21;156.72;133.08;194.83;4037.19;29.64;2997.28;0.05;3116.05;18.16;8.97;166.96;190.57;165.06;313.11;8.08;157.09;189.94;130.77;197.92;291.64,106656.62
adcc8651-2789-46b1-bed8-efe476e750c8,4728.13,1812.99;1905.47;1734.64;3334.48;10.75;12.53;97.99;180.07;98.00;131.68;162.72;45.85;272.39;6.83;126.27;116.19;167.26;615.34;1149.74;165.68;202.56;111.43;205.91;2751.89;1572.55;2.55;30.48;229.79;150.06;142.13;208.72;134.46;181.67;191.30;219.89;119.51;192.92;131.42;207.28;116.53;238.04;97.07;217.69;116.38;252.50;50.95;207.15;112.62;2034.23;11.05;16.14;4446.95;1591.28;26.64;18.60;1548.55;3.86;10.20;130.00;142.74;103.42;136.97;237.02;192.19;25.15;219.01;19.56;280.18;2020.64;12.02;25.73;170.16;131.70;112.91;1574.89;22.40;11.80;139.23;158.23;79.83;1790.04;9.60;28.46;1574.24;12.37;1552.87;1554.16;4704.61;3728.06;2560.29;27.81;3589.48;8.48;1987.18;2719.84;130.22;4.45;4750.36;3.81;2094.03;6.65;10.44;46.12;105.97;193.00;19.34;27.33;388.19;22.84;186.83;19.73;116.36;32.97;257.57;17.59;6.11;95.89;3389.28;20.12;8.53;131.95;1966.04;1863.65;4.97;2213.16;10.07;17.89;112.13;313.30;17.92;539.91;100.75;293.65;9.51;169.52;251.96;127.84;28.98;209.96;18.12;138.58;325.45;21.23;4042.28;3002.51;4.10;3112.50;5.29;21.98;165.52;192.20;164.85;312.63;6.44;157.36;190.46;128.55;199.86;113.68;215.82,99775.22
e6a0daed-eac5-4a7c-a406-791077d190f3,1832.89,4206.52;26.42;18.37;1549.36;2.96;8.77;131.45;142.64;103.55;116.99;257.93;67.08;149.38;178.78;59.64;145.48;2156.56;9.99;21.48;175.65;131.64;113.73;1574.64;21.36;7.96;143.25;158.35;80.39;121.27;1677.99;28.24;1573.12;13.35;1550.69;1545.82;1591.41;6851.14;2571.93;8.67;12.50;3584.23;1996.89;5.58;2753.85;89.02;4742.05;16.67;2095.26;4.14;10.32;48.65;106.52;194.07;17.10;27.27;389.92;21.85;184.77;21.72;36.20;113.29;241.83;24.99;13.80;96.48;3389.95;11.55;13.18;134.17;1967.82;1863.36;2.52;2215.61;4.93;23.21;110.72;315.61;15.71;540.47;101.75;292.96;9.64;168.22;157.23;226.17;25.17;153.60;79.85;133.70;132.97;214.77;4042.19;5.24;2995.84;7.36;3109.74;27.19;143.37;23.55;329.46;26.13;319.00;12.67;319.17;17.28;314.03;14.46;291.84;35.99,72627.95
82a4d6c6-d145-4584-8a4d-8faf420582a0,6036.04,25.05;18.62;1547.51;3.57;9.29;132.00;142.37;102.74;115.55;258.67;70.36;148.14;178.12;59.94;143.62;2156.60;12.24;20.93;177.17;130.90;79.21;1607.00;18.31;11.96;143.81;157.34;82.12;121.58;1677.16;28.31;1573.53;5.91;1560.08;1546.72;1588.49;6850.91;2564.28;16.22;11.75;3585.21;1995.20;5.83;2752.27;92.61;4740.96;16.22;2095.72;3.82;9.06;50.26;107.58;190.88;19.17;27.31;391.18;20.85;71.97;134.15;35.29;114.16;242.67;23.31;14.41;96.93;3390.61;11.15;12.75;134.76;1967.13;1853.59;12.11;2214.56;5.95;22.01;112.42;316.01;15.09;540.60;100.05;293.47;9.50;170.01;157.84;225.95;25.32;153.07;74.30;138.71;133.14;215.06;4040.52;5.16;2997.85;5.40;3110.96;27.17;144.00;23.03;330.01;25.60;319.08;12.13;321.43;15.56;315.86;12.61;291.68;36.59;312.08;9.73,72755.67
485db4cb-f267-4c42-a1bb-604f6199e3db,5115.18,1820.56;1805.92;1833.84;1539.22;3637.59;3.74;1844.40;4694.67;1902.91;1734.26;3335.45;9.48;12.39;98.98;180.62;96.55;132.54;162.46;46.30;271.65;7.73;125.66;116.46;167.19;614.79;1149.73;166.89;201.35;111.59;205.66;2752.77;1556.11;18.15;31.00;230.05;148.95;143.06;210.36;118.07;195.80;191.59;229.52;110.31;191.88;132.01;207.97;126.43;227.68;96.18;219.09;115.91;251.65;54.42;205.79;111.19;2034.05;12.88;13.75;4447.25;1594.00;24.95;18.63;1547.50;4.14;9.56;131.16;142.36;103.48;138.33;236.64;195.53;21.49;220.73;17.31;279.40;2020.82;12.25;20.92;177.22;130.93;111.12;1576.95;20.62;11.34;140.17;158.32;81.21;1789.81;8.90;28.31;1573.57;12.50;1553.47;1554.53;4705.36;3726.24;2564.59;23.91;3588.92;8.04;1988.12;2718.94;130.87;4.12;4750.59;3.07;2095.02;4.91;10.69;47.56;107.71;190.80;19.09;27.33;391.24;20.78;186.51;19.61;118.29;31.17;257.28;17.00;6.12;96.94;3390.67;11.16;15.05;132.40;1967.11;1863.21;3.81;2215.34;7.88;19.56;110.84;316.08;15.02;540.62;100.04;294.48;9.62;168.90;251.71;132.19;25.23;209.24;23.56;133.21;327.70;20.52;4041.50;3002.06;3.55;3112.76;5.84;21.31;167.03;190.57;165.06;312.71;6.36;157.92;175.84;146.06;197.84;112.54;215.72;128.00;184.03;120.35;225.80,116200.99
97e953f6-a184-4176-b6fc-424b81f2e723,1516.03,41.40;5.24;113.90;164.04;91.03;127.22;258.59;70.52;121.54;204.56;43.15;162.54;133.81;2033.06;8.17;17.50;172.74;209.95;31.86;1593.15;4.76;14.39;136.81;171.94;189.72;1667.87;19.28;1575.86;21.15;21.49;3085.46;7.78;4705.25;6275.04;18.02;20.58;3590.30;7.83;1987.04;2758.19;92.88;7.64;4746.93;2098.04;3.73;6.45;43.98;94.86;87.08;144.66;22.99;302.85;113.55;72.03;115.03;54.24;114.22;243.06;22.82;11.43;100.06;151.89;3250.10;6.55;11.35;129.55;3819.32;9.76;2220.26;3.72;22.08;92.03;236.56;100.30;548.75;106.48;126.99;167.53;152.87;183.76;93.79;157.43;153.35;55.81;156.73;133.09;194.74;4037.12;28.83;2998.22;4.99;3111.11;19.10;8.03;166.99;330.10;25.53;313.03;8.13;157.02;190.01;127.14;201.51;291.59;36.75;311.87;9.62;123.29;213.23,67224.97
197fcab6-4be2-4e0c-9630-979980155c61,1568.84,1541.17;1582.95;6859.12;2548.39;33.15;11.28;3584.98;1978.43;24.59;2752.62;88.36;12.01;4745.85;2097.90;4.26;8.48;50.41;106.04;67.64;143.94;24.19;392.12;22.78;74.04;132.47;36.30;113.07;241.52;25.55;11.43;98.69;153.49;3247.70;13.42;107.61;26.31;3821.62;11.51;2216.27;5.17;22.93;110.80;217.72;113.70;534.52;107.37;127.20;175.58;168.07;161.09;91.50;155.79;162.57;48.34;156.25;133.21;214.74;4019.24;28.37;2998.67;4.59;3109.55;20.56;9.17;164.18;327.52;29.97;318.96;3.04;326.60;17.76;317.75;10.59;291.54;36.65;312.91;9.97;122.39;354.00;192.33,56743.06
298bdb17-4439-4f7b-8e56-a7a092ce8e25,6597.32,1733.10;3336.14;9.47;10.64;100.95;156.87;122.02;130.83;151.02;58.00;270.60;8.56;105.83;140.16;145.00;638.86;1141.89;150.12;221.97;97.85;218.38;2752.09;1554.13;20.71;24.27;234.20;152.19;121.20;227.76;124.23;192.79;193.74;218.30;96.07;216.48;133.15;184.10;149.96;216.04;106.94;209.29;104.16;273.63;51.08;185.36;135.39;2034.48;10.32;13.97;1834.24;4205.10;26.85;18.26;1549.52;2.93;9.19;130.89;142.74;103.64;136.86;237.69;195.08;21.51;219.13;19.42;144.99;2157.02;9.87;21.55;175.38;131.84;113.80;1574.57;21.60;11.52;139.54;158.43;79.98;1789.87;9.64;28.28;1572.98;13.62;1555.48;1540.71;1591.11;6851.60;2560.18;29.13;1714.72;1883.74;1986.72;5.63;2753.69;94.74;4750.48;2.67;2095.17;4.21;10.74;48.21;106.18;194.12;17.35;27.37;389.13;22.56;189.49;17.02;116.66;32.70;259.29;16.21;5.29;96.45;3389.53;11.62;13.41;134.07;1967.81;1863.42;3.71;2214.41;9.26;18.85;110.79;315.25;16.18;540.51;101.55;293.09;9.54;168.16;161.97;221.30;25.19;210.76;19.15;137.07;327.69;20.33;4042.28;5.26;2999.79;3096.23;22.97;21.21;145.39;214.10;136.37;338.67;6.91;156.35;175.00;147.79;188.36;124.93;213.07;128.01;184.81;120.63;227.71;140.80;197.22,99219.38
2b8a2a33-692d-456e-937a-a654380d2a6d,3516.87,1627.03;3451.14;1791.00;1822.85;1565.15;3637.82;3.90;1844.39;4694.15;13.20;3624.16;3335.60;9.56;9.37;101.88;155.67;121.72;132.29;144.94;64.05;271.31;6.89;105.59;137.05;152.67;629.78;1149.64;144.93;223.47;96.48;220.98;2752.67;4.62;1567.32;26.24;6.97;248.27;253.66;20.17;327.13;15.29;198.58;398.05;94.48;22.04;323.72;190.17;17.95;333.34;20.85;303.42;11.77;115.33;306.12;189.26;15.29;130.12;2027.82;14.69;1834.33;4207.22;25.71;18.54;1547.59;4.28;8.75;131.73;142.44;102.99;117.56;256.50;68.74;149.54;176.35;61.88;145.39;2154.79;12.05;21.18;176.67;130.83;111.84;1574.91;22.73;7.51;143.86;157.48;81.69;121.70;1677.19;28.34;1573.34;12.93;1552.31;1546.68;1589.22;6850.88;2561.17;26.91;4.71;3584.78;1995.65;5.81;2752.09;96.97;4736.71;15.88;2095.96;3.93;10.34;48.88;107.05;191.33;19.26;27.34;390.65;21.30;186.00;20.21;117.86;31.60;241.88;24.24;14.00;97.11;3390.33;11.36;12.93;134.52;1967.36;1862.43;3.38;2216.02;4.45;23.49;110.76;315.69;15.52;540.54;100.13;294.38;9.68;168.64;157.78;225.47;25.57;153.15;80.05;133.39;327.58;20.46;4041.78;5.17;2996.48;6.72;3109.88;27.26;143.87;23.04;329.74;25.90;319.08;12.27;320.97;15.76;314.88;13.64;291.66;36.56;312.32;9.72;122.77;351.98;205.82;416.88,118632.47
c8205569-dcca-48b5-b4c4-af31b10bd9b5,5264.91,1654.40;3286.53;1274.55;9.01;1670.83;3470.76;1620.74;3619.12;1829.72;1558.09;1757.23;1884.46;1844.37;4694.29;13.13;3624.19;1646.90;1698.21;6.90;11.02;93.30;180.34;216.41;12.94;162.54;287.11;30.66;11.70;121.83;268.76;14.88;1746.31;18.10;166.86;298.37;14.78;2952.58;7.74;1570.11;8.97;24.24;248.28;253.74;20.07;327.28;15.83;197.89;398.35;94.25;21.98;323.81;190.15;17.88;333.44;20.73;303.50;11.70;116.04;305.48;189.26;16.87;128.49;2029.84;9.66;9.97;4441.29;1593.39;38.00;1553.74;4.29;6.58;111.60;164.75;90.40;130.28;257.80;67.38;149.47;178.35;42.07;163.27;134.05;2032.72;21.16;145.97;30.77;210.47;32.19;1594.24;4.59;13.63;136.50;171.96;188.97;1667.48;20.62;1575.84;21.07;21.70;3084.09;1589.23;6850.81;2548.75;32.14;10.09;3586.60;8.37;1987.96;2757.20;92.20;8.99;4746.25;2098.06;3.93;8.02;51.21;107.15;66.04;144.45;23.68;394.43;21.23;73.82;132.31;35.95;113.51;242.08;24.61;10.86;99.70;151.58;3250.15;6.88;112.22;28.33;3820.90;9.66;2218.64;4.40;23.50;110.76;216.46;99.30;549.64;106.49;127.08;176.96;168.67;157.84;94.05;156.97;153.15;56.63;156.76;133.02;215.04;4016.75;30.17;2996.52;6.77;3109.82;19.39;9.19;165.62;329.81;25.79;319.10;3.77;329.59;15.68;314.90;13.62;291.67;36.54;312.27;9.72;122.81;213.41;344.40;416.91;129.27;192.64,136409.99
64668bc6-f304-4c19-b608-c0104f78f5bb,5470.68,2896.32;1813.68;1901.48;1736.10;3334.38;9.29;11.43;100.13;180.82;95.51;133.38;163.65;44.28;273.50;6.01;126.04;118.05;165.40;617.88;1147.33;166.71;200.58;111.68;205.12;2753.46;1571.85;1.79;31.70;248.30;135.39;138.24;214.52;128.25;181.10;192.12;230.65;109.48;193.21;140.66;198.06;125.96;227.97;95.09;219.99;115.55;256.47;51.40;205.00;110.37;2034.53;16.06;8.31;4450.32;1594.31;23.29;18.61;1547.47;3.88;9.36;131.97;142.12;103.11;139.52;235.78;197.69;19.96;221.88;15.58;281.12;2019.09;20.83;17.00;173.49;131.66;109.42;1578.12;19.08;10.52;141.87;157.49;81.91;1789.88;8.46;28.49;1573.75;11.71;1554.28;1553.94;4705.44;3727.11;2566.06;22.00;3589.78;6.87;1987.91;2718.82;131.57;3.31;4751.12;3.18;2095.13;4.77;10.30;47.76;107.75;190.84;19.05;27.03;392.99;19.34;187.49;18.88;118.17;31.05;257.66;16.21;6.01;98.02;3390.31;17.78;8.24;133.03;1966.04;1863.49;3.35;2216.18;6.51;20.81;110.95;317.47;13.17;540.57;101.57;293.05;9.56;169.48;251.82;132.58;25.52;208.52;22.77;133.76;331.29;17.30;4040.46;3004.01;0.04;3115.21;5.17;21.65;166.81;194.30;161.62;313.13;5.75;160.50;188.79;130.72;198.27;113.47;215.12;126.96;194.16;123.19;214.56;155.24;604.94;130.63;23.86;173.21;6122.41;15.33;3615.21;2026.47;1848.35,122490.45
09433b6a-1799-4fcc-a089-0b9aef68d41c,3387.07,1752.72;1888.52;1844.40;4694.86;12.98;3624.08;1647.18;1697.71;6.73;11.01;93.62;180.64;218.96;10.15;162.40;288.50;29.51;11.24;122.10;268.71;14.94;1746.99;17.53;166.91;300.98;11.91;2952.83;5.61;1571.96;6.86;26.44;248.34;253.78;19.94;332.29;10.71;197.89;404.99;88.05;21.73;333.70;180.73;17.44;333.75;20.34;303.62;11.66;115.89;306.14;188.73;17.05;128.25;2029.87;8.57;10.25;4442.13;1594.07;37.22;1553.82;4.11;6.45;111.74;164.92;90.96;129.90;257.59;68.89;126.71;197.83;44.40;162.84;135.07;2031.81;8.86;16.80;172.54;210.02;33.99;1592.27;4.42;13.64;136.73;170.81;190.26;1668.34;19.42;1575.22;21.87;20.95;3085.90;1588.50;6851.01;2548.51;31.81;9.92;3587.12;8.01;1988.14;2757.06;92.79;8.19;4746.47;2098.09;3.77;7.92;51.47;107.76;65.21;144.62;23.51;395.13;20.75;73.63;132.44;35.78;113.68;242.78;23.73;10.83;100.01;151.56;3250.30;6.62;10.83;130.00;3820.64;9.65;2219.16;3.79;23.66;110.84;216.70;99.45;548.99;108.05;125.03;177.61;168.93;157.85;93.86;157.45;153.11;56.07;156.79;133.09;215.16;4016.47;30.11;2997.00;6.32;3109.96;19.12;8.00;167.03;330.05;25.58;319.09;3.19;330.62;15.29;315.91;12.70;291.58;36.67;311.98;9.67;123.24;215.21;342.31;419.07;127.50;191.40;6128.82;15.67;3614.91;2026.53;5.64;3674.31;3582.09;7.76,129752.36
4f2029bd-5e2f-4ce2-b986-34160924fed9,6538.41,12.89;3624.66;1642.65;1701.76;6.49;10.93;93.92;180.61;219.19;9.99;162.19;289.22;29.30;10.77;122.10;269.07;14.57;1747.05;17.69;166.79;298.18;14.56;2954.13;4.36;1571.90;5.11;28.26;248.31;253.95;19.73;329.24;13.75;197.92;405.60;87.64;21.66;323.84;190.84;17.22;335.22;18.81;304.14;11.06;115.84;306.55;188.56;17.02;128.14;2027.62;10.69;10.29;4442.24;1594.48;37.39;1553.24;4.00;6.36;112.01;164.83;91.22;127.09;260.11;69.29;126.60;199.17;43.45;162.23;133.79;2033.07;8.78;16.90;172.98;209.83;31.81;1594.03;3.73;14.40;136.96;171.78;190.01;1667.86;19.12;1575.93;21.14;21.44;3085.65;7.57;4705.25;6275.25;17.89;22.04;3588.78;7.81;1986.98;2758.26;92.88;7.54;4747.01;2098.06;3.69;6.44;44.11;116.59;65.22;144.64;23.43;302.67;113.29;72.08;133.94;35.75;113.79;243.29;22.52;11.43;100.17;152.01;3250.09;6.45;11.26;129.71;3820.32;8.60;2220.38;3.65;23.70;110.80;216.16;100.62;548.49;106.39;127.19;167.46;153.25;183.59;93.53;157.60;158.95;50.09;156.71;133.02;196.15;4036.01;29.54;2997.45;5.77;3110.11;19.03;8.15;166.90;330.16;25.52;313.14;8.02;157.15;189.88;130.83;197.90;291.65;36.82;311.62;9.66;123.26;213.31;344.19;416.76;130.18;190.90;4214.23;1930.41;3615.01;2005.81;26.18;3674.28;3583.01;6.84,122723.52
de7fb84c-b6b9-41b1-8ea2-1bc4829d5c1e,5453.73,1642.80;1691.80;12.40;11.94;96.48;178.41;222.19;9.19;160.83;291.62;28.62;10.16;120.89;118.39;165.24;1748.44;17.83;164.49;300.94;12.87;2955.46;2.47;1572.38;3.96;29.07;249.80;130.26;142.12;215.21;128.06;198.96;175.04;320.68;19.26;191.26;316.88;21.65;343.80;12.28;304.36;9.13;116.37;252.78;235.89;22.37;128.77;2018.64;16.47;12.01;4445.33;1594.67;35.36;7.38;1547.63;7.90;11.43;125.69;230.46;14.03;139.91;301.69;124.90;26.98;221.43;16.27;279.50;2020.73;20.23;16.74;174.28;209.94;31.38;1593.12;4.03;14.87;137.03;171.69;64.98;1789.88;22.17;1575.98;15.59;26.94;3086.26;4.74;4704.84;6278.37;17.40;20.36;3591.12;7.19;1986.92;2758.69;92.73;3.47;4750.88;5.67;2092.45;8.77;10.29;44.00;107.78;190.76;19.08;27.13;392.25;19.96;187.41;18.64;118.57;31.06;257.78;16.24;7.26;96.12;3387.80;20.74;11.13;129.97;3818.98;9.60;6.48;2214.10;17.94;10.12;110.16;312.76;18.12;540.57;100.12;293.22;9.55;170.48;251.83;127.18;30.65;208.82;17.42;270.53;193.90;23.25;4039.84;3004.15;0.08;3115.64;5.45;21.54;165.18;192.22;165.30;313.06;6.85;158.58;187.90;129.01;199.29;291.65;39.05;127.32;192.97;124.28;213.22;331.93;429.47;130.11;24.62;171.69;6123.76;3609.23;2026.58;26.29;3674.34;2001.49;1588.21,118000.83
3a9b1081-34a7-4720-8e8a-9484d3e30b15,5283.46,1687.94;9.26;11.43;100.13;180.83;95.58;133.28;163.72;44.22;273.56;5.98;126.02;118.29;165.16;619.11;1146.16;166.69;201.52;110.71;205.11;2753.86;1571.45;1.79;31.72;248.30;135.38;138.25;214.52;128.25;181.17;192.23;230.47;109.49;193.29;140.64;198.02;126.26;227.64;96.05;219.05;115.53;256.54;51.40;205.01;110.65;2034.43;15.82;9.30;4449.32;1594.37;23.23;18.63;1548.33;5.10;11.71;127.54;142.12;103.10;139.70;235.66;198.10;19.53;221.93;15.49;281.18;2019.09;20.77;17.02;173.46;131.73;111.61;1575.96;18.99;11.09;141.31;157.48;81.98;1789.85;8.46;28.48;1573.78;11.67;1554.32;1553.89;4705.45;3727.14;2568.63;19.41;3589.88;6.77;1987.88;2718.90;131.47;3.32;4751.13;3.21;2095.10;5.11;9.95;47.76;107.75;192.35;17.55;27.03;393.06;19.26;187.77;18.60;118.26;30.95;257.71;16.20;5.99;98.03;3390.36;17.74;8.23;133.07;1965.98;1863.50;3.34;2216.22;17.82;9.49;110.95;317.60;13.03;540.59;101.56;293.05;9.56;169.51;251.82;132.77;25.37;208.46;22.78;133.77;331.38;17.22;4040.42;3004.33;0.06;3114.91;5.17;21.63;166.84;194.36;161.53;313.19;5.71;160.93;188.39;130.77;198.23;113.59;214.95;127.00;194.16;123.18;214.55;155.44;605.89;129.55;23.81;173.17;6122.70;15.12;3615.19;2026.41;1848.43;3832.33;1588.41,116183.90
